id,label
5951,0
5952,0
5953,0
5954,0
5955,0
5956,1
5957,1
5958,0
5959,0
5960,0
5961,0
5962,1
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,1
5971,1
5972,0
5973,0
5974,0
5975,0
5976,1
5977,1
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,1
5997,0
5998,0
5999,0
6000,1
6001,0
6002,0
6003,0
6004,1
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,1
6018,0
6019,0
6020,1
6021,0
6022,0
6023,0
6024,0
6025,1
6026,1
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,1
6046,0
6047,1
6048,0
6049,0
6050,0
6051,1
6052,0
6053,0
6054,1
6055,0
6056,1
6057,0
6058,0
6059,0
6060,0
6061,1
6062,0
6063,0
6064,1
6065,0
6066,1
6067,1
6068,0
6069,0
6070,1
6071,0
6072,1
6073,1
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,0
6087,0
6088,0
6089,0
6090,0
6091,1
6092,1
6093,0
6094,0
6095,0
6096,1
6097,0
6098,1
6099,1
6100,1
6101,0
6102,0
6103,0
6104,0
6105,0
6106,1
6107,0
6108,0
6109,0
6110,0
6111,0
6112,1
6113,1
6114,0
6115,0
6116,1
6117,0
6118,1
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,1
6130,0
6131,1
6132,1
6133,0
6134,1
6135,0
6136,1
6137,1
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,0
6148,1
6149,0
6150,0
6151,0
6152,0
6153,1
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,1
6161,0
6162,0
6163,0
6164,1
6165,0
6166,1
6167,0
6168,0
6169,0
6170,1
6171,0
6172,0
6173,1
6174,1
6175,0
6176,0
6177,0
6178,0
6179,0
6180,1
6181,0
6182,0
6183,0
6184,0
6185,0
6186,0
6187,1
6188,0
6189,0
6190,1
6191,0
6192,0
6193,1
6194,0
6195,0
6196,1
6197,0
6198,0
6199,0
6200,0
6201,1
6202,1
6203,0
6204,1
6205,0
6206,1
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,1
6220,0
6221,0
6222,0
6223,0
6224,1
6225,0
6226,0
6227,1
6228,1
6229,1
6230,0
6231,0
6232,0
6233,0
6234,0
6235,1
6236,0
6237,0
6238,1
6239,0
6240,0
6241,0
6242,1
6243,0
6244,0
6245,0
6246,1
6247,0
6248,1
6249,1
6250,0
6251,1
6252,0
6253,0
6254,1
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,1
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,0
6274,1
6275,0
6276,0
6277,1
6278,0
6279,1
6280,1
6281,1
6282,0
6283,0
6284,0
6285,1
6286,0
6287,1
6288,0
6289,1
6290,0
6291,1
6292,0
6293,0
6294,0
6295,0
6296,0
6297,1
6298,1
6299,0
6300,0
6301,1
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,1
6309,0
6310,1
6311,0
6312,0
6313,1
6314,0
6315,1
6316,0
6317,0
6318,1
6319,0
6320,0
6321,0
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,1
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,1
6338,0
6339,0
6340,0
6341,0
6342,0
6343,1
6344,0
6345,0
6346,1
6347,0
6348,0
6349,0
6350,0
6351,1
6352,1
6353,1
6354,0
6355,1
6356,0
6357,0
6358,0
6359,0
6360,0
6361,0
6362,0
6363,1
6364,0
6365,1
6366,1
6367,1
6368,0
6369,0
6370,0
6371,0
6372,1
6373,1
6374,0
6375,1
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,1
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0
6392,0
6393,1
6394,0
6395,1
6396,1
6397,1
6398,0
6399,1
6400,0
6401,0
6402,0
6403,1
6404,0
6405,0
6406,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6416,1
6417,0
6418,0
6419,0
6420,0
6421,0
6422,0
6423,0
6424,1
6425,1
6426,1
6427,1
6428,0
6429,0
6430,0
6431,0
6432,1
6433,0
6434,0
6435,0
6436,1
6437,0
6438,0
6439,0
6440,0
6441,0
6442,1
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0
6449,0
6450,0
6451,0
6452,1
6453,1
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,1
6461,0
6462,0
6463,1
6464,1
6465,1
6466,0
6467,0
6468,0
6469,0
6470,1
6471,0
6472,1
6473,1
6474,1
6475,1
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,1
6483,1
6484,1
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,1
6492,0
6493,1
6494,0
6495,0
6496,0
6497,0
6498,1
6499,0
6500,0
6501,0
6502,0
6503,1
6504,0
6505,0
6506,1
6507,0
6508,1
6509,0
6510,1
6511,1
6512,0
6513,0
6514,0
6515,0
6516,0
6517,0
6518,0
6519,1
6520,0
6521,1
6522,0
6523,1
6524,0
6525,0
6526,0
6527,0
6528,0
6529,1
6530,0
6531,0
6532,1
6533,1
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,0
6551,1
6552,0
6553,0
6554,0
6555,0
6556,0
6557,1
6558,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,1
6578,0
6579,1
6580,0
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,0
6588,1
6589,0
6590,0
6591,0
6592,0
6593,0
6594,1
6595,1
6596,0
6597,0
6598,0
6599,0
6600,1
6601,1
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0
6608,1
6609,0
6610,0
6611,1
6612,0
6613,0
6614,0
6615,0
6616,0
6617,1
6618,1
6619,0
6620,0
6621,1
6622,0
6623,1
6624,1
6625,1
6626,0
6627,0
6628,1
6629,0
6630,0
6631,0
6632,1
6633,0
6634,1
6635,0
6636,0
6637,0
6638,1
6639,0
6640,1
6641,0
6642,1
6643,0
6644,1
6645,0
6646,1
6647,0
6648,0
6649,1
6650,0
6651,0
6652,0
6653,0
6654,1
6655,0
6656,0
6657,1
6658,1
6659,0
6660,0
6661,0
6662,1
6663,0
6664,0
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,1
6677,0
6678,0
6679,1
6680,0
6681,0
6682,0
6683,1
6684,0
6685,1
6686,0
6687,0
6688,0
6689,0
6690,1
6691,1
6692,1
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,1
6704,1
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,0
6712,0
6713,0
6714,0
6715,0
6716,1
6717,0
6718,1
6719,1
6720,0
6721,1
6722,0
6723,0
6724,1
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,0
6733,1
6734,0
6735,0
6736,0
6737,0
6738,0
6739,0
6740,0
6741,0
6742,1
6743,0
6744,1
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,0
6752,1
6753,0
6754,1
6755,0
6756,0
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,1
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,1
6776,0
6777,0
6778,1
6779,0
6780,0
6781,0
6782,1
6783,0
6784,0
6785,1
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,1
6794,0
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,0
6802,0
6803,1
6804,0
6805,1
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,1
6822,1
6823,1
6824,1
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,1
6832,0
6833,0
6834,0
6835,1
6836,0
6837,0
6838,1
6839,0
6840,1
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,1
6853,0
6854,0
6855,1
6856,0
6857,0
6858,1
6859,1
6860,0
6861,1
6862,0
6863,1
6864,0
6865,1
6866,0
6867,0
6868,1
6869,0
6870,0
6871,0
6872,0
6873,1
6874,0
6875,0
6876,1
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,1
6896,0
6897,1
6898,0
6899,1
6900,0
6901,0
6902,0
6903,0
6904,0
6905,1
6906,0
6907,0
6908,1
6909,0
6910,1
6911,1
6912,0
6913,0
6914,1
6915,0
6916,0
6917,1
6918,0
6919,0
6920,0
6921,0
6922,0
6923,1
6924,1
6925,1
6926,0
6927,1
6928,0
6929,0
6930,0
6931,0
6932,0
6933,1
6934,0
6935,1
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,1
6943,0
6944,0
6945,0
6946,1
6947,0
6948,1
6949,0
6950,0
6951,0
6952,0
6953,0
6954,0
6955,1
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,1
6964,0
6965,0
6966,0
6967,1
6968,1
6969,0
6970,0
6971,0
6972,0
6973,0
6974,0
6975,1
6976,0
6977,0
6978,0
6979,0
6980,1
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,1
6989,0
6990,1
6991,0
6992,0
6993,0
6994,1
6995,0
6996,1
6997,1
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,1
7010,0
7011,0
7012,0
7013,1
7014,0
7015,0
7016,0
7017,0
7018,0
7019,0
7020,0
7021,0
7022,0
7023,0
7024,0
7025,1
7026,0
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,1
7038,1
7039,1
7040,1
7041,0
7042,1
7043,1
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,1
7054,0
7055,0
7056,0
7057,0
7058,0
7059,1
7060,0
7061,0
7062,0
7063,0
7064,0
7065,1
7066,0
7067,0
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,1
7081,0
7082,0
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,0
7090,1
7091,0
7092,1
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,1
7106,0
7107,1
7108,0
7109,0
7110,0
7111,1
7112,1
7113,1
7114,1
7115,0
7116,0
7117,0
7118,1
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,1
7130,1
7131,1
7132,1
7133,0
7134,1
7135,1
7136,1
7137,0
7138,1
7139,0
7140,0
7141,0
7142,0
7143,1
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,1
7151,0
7152,0
7153,0
7154,1
7155,0
7156,0
7157,1
7158,1
7159,0
7160,1
7161,0
7162,0
7163,1
7164,0
7165,0
7166,0
7167,1
7168,1
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,1
7183,0
7184,1
7185,0
7186,0
7187,0
7188,0
7189,0
7190,1
7191,0
7192,0
7193,0
7194,0
7195,1
7196,0
7197,0
7198,1
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,1
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,1
7219,1
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,1
7227,0
7228,1
7229,0
7230,0
7231,0
7232,0
7233,1
7234,0
7235,1
7236,1
7237,1
7238,0
7239,0
7240,1
7241,0
7242,1
7243,0
7244,0
7245,0
7246,1
7247,0
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,0
7256,0
7257,1
7258,0
7259,0
7260,0
7261,1
7262,0
7263,0
7264,1
7265,0
7266,0
7267,1
7268,1
7269,0
7270,1
7271,0
7272,0
7273,0
7274,0
7275,0
7276,1
7277,0
7278,0
7279,1
7280,0
7281,1
7282,0
7283,0
7284,0
7285,1
7286,0
7287,1
7288,1
7289,0
7290,1
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,1
7300,0
7301,0
7302,0
7303,0
7304,0
7305,0
7306,0
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7313,1
7314,1
7315,0
7316,1
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,1
7329,0
7330,0
7331,0
7332,1
7333,0
7334,1
7335,0
7336,0
7337,0
7338,0
7339,0
7340,1
7341,1
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,1
7351,0
7352,1
7353,0
7354,0
7355,0
7356,0
7357,0
7358,1
7359,1
7360,1
7361,0
7362,0
7363,0
7364,1
7365,1
7366,0
7367,1
7368,1
7369,1
7370,1
7371,0
7372,0
7373,1
7374,1
7375,0
7376,1
7377,0
7378,0
7379,0
7380,1
7381,0
7382,0
7383,0
7384,0
7385,0
7386,1
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,1
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0
7400,0
7401,1
7402,0
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,1
7410,0
7411,1
7412,1
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,1
7422,0
7423,1
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,1
7431,0
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,1
7442,1
7443,0
7444,0
7445,0
7446,1
7447,0
7448,0
7449,0
7450,1
7451,1
7452,0
7453,0
7454,0
7455,0
7456,1
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,1
7464,0
7465,0
7466,0
7467,0
7468,1
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,1
7479,0
7480,0
7481,0
7482,0
7483,1
7484,1
7485,0
7486,0
7487,1
7488,0
7489,0
7490,1
7491,0
7492,0
7493,1
7494,0
7495,0
7496,1
7497,0
7498,0
7499,0
7500,0
7501,1
7502,1
7503,0
7504,1
7505,0
7506,1
7507,0
7508,0
7509,0
7510,0
7511,0
7512,0
7513,0
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0
7520,0
7521,0
7522,0
7523,1
7524,0
7525,1
7526,0
7527,0
7528,0
7529,0
7530,0
7531,0
7532,0
7533,1
7534,1
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,1
7542,1
7543,1
7544,0
7545,0
7546,0
7547,0
7548,1
7549,0
7550,1
7551,0
7552,0
7553,1
7554,0
7555,1
7556,1
7557,0
7558,1
7559,0
7560,1
7561,1
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,1
7571,0
7572,1
7573,0
7574,1
7575,0
7576,0
7577,0
7578,1
7579,0
7580,0
7581,0
7582,1
7583,1
7584,0
7585,0
7586,0
7587,1
7588,0
7589,0
7590,0
7591,0
7592,0
7593,0
7594,0
7595,1
7596,0
7597,1
7598,1
7599,0
7600,0
7601,0
7602,0
7603,1
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,1
7620,0
7621,0
7622,0
7623,0
7624,1
7625,0
7626,1
7627,1
7628,0
7629,0
7630,0
7631,1
7632,0
7633,0
7634,1
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,1
7642,0
7643,0
7644,0
7645,0
7646,0
7647,1
7648,0
7649,0
7650,1
7651,0
7652,0
7653,0
7654,0
7655,1
7656,1
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,0
7664,1
7665,0
7666,0
7667,0
7668,0
7669,1
7670,0
7671,0
7672,1
7673,0
7674,0
7675,1
7676,0
7677,1
7678,0
7679,1
7680,0
7681,0
7682,1
7683,0
7684,0
7685,0
7686,0
7687,1
7688,0
7689,0
7690,0
7691,0
7692,0
7693,0
7694,1
7695,0
7696,0
7697,0
7698,1
7699,1
7700,1
7701,0
7702,0
7703,0
7704,0
7705,1
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0
7712,0
7713,1
7714,0
7715,1
7716,0
7717,0
7718,0
7719,1
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,1
7732,1
7733,0
7734,0
7735,0
7736,0
7737,1
7738,0
7739,0
7740,1
7741,0
7742,0
7743,0
7744,1
7745,0
7746,0
7747,0
7748,0
7749,1
7750,0
7751,0
7752,1
7753,0
7754,1
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,0
7763,0
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,1
7772,0
7773,0
7774,0
7775,0
7776,0
7777,1
7778,0
7779,1
7780,1
7781,0
7782,0
7783,0
7784,0
7785,1
7786,0
7787,1
7788,0
7789,0
7790,1
7791,1
7792,0
7793,1
7794,0
7795,0
7796,0
7797,0
7798,1
7799,0
7800,1
7801,1
7802,0
7803,0
7804,1
7805,0
7806,0
7807,0
7808,0
7809,1
7810,1
7811,1
7812,0
7813,0
7814,0
7815,0
7816,0
7817,1
7818,1
7819,0
7820,0
7821,1
7822,1
7823,0
7824,0
7825,0
7826,0
7827,1
7828,0
7829,0
7830,1
7831,0
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,1
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,1
7849,0
7850,0
7851,0
7852,0
7853,0
7854,1
7855,0
7856,0
7857,0
7858,0
7859,0
7860,1
7861,0
7862,0
7863,0
7864,1
7865,0
7866,0
7867,0
7868,0
7869,1
7870,1
7871,0
7872,1
7873,0
7874,1
7875,0
7876,0
7877,0
7878,1
7879,1
7880,0
7881,1
7882,0
7883,0
7884,0
7885,0
7886,0
7887,1
7888,1
7889,0
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,1
7899,0
7900,0
7901,0
7902,0
7903,1
7904,0
7905,0
7906,0
7907,0
7908,0
7909,0
7910,0
7911,1
7912,0
7913,0
7914,1
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,1
7922,1
7923,0
7924,0
7925,0
7926,1
7927,1
7928,1
7929,0
7930,1
7931,0
7932,0
7933,0
7934,0
7935,1
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,1
7944,1
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,1
7959,1
7960,0
7961,1
7962,1
7963,1
7964,1
7965,0
7966,1
7967,0
7968,0
7969,0
7970,1
7971,0
7972,1
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,1
7981,0
7982,0
7983,1
7984,1
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,1
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0
8000,0
8001,1
8002,0
8003,0
8004,0
8005,1
8006,0
8007,0
8008,0
8009,0
8010,0
8011,0
8012,1
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,1
8022,1
8023,1
8024,1
8025,0
8026,0
8027,0
8028,0
8029,0
8030,0
8031,1
8032,0
8033,1
8034,0
8035,0
8036,0
8037,0
8038,1
8039,0
8040,0
8041,0
8042,0
8043,1
8044,1
8045,1
8046,0
8047,0
8048,0
8049,0
8050,0
8051,1
8052,0
8053,1
8054,0
8055,1
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,1
8066,0
8067,1
8068,1
8069,0
8070,0
8071,0
8072,0
8073,1
8074,0
8075,0
8076,0
8077,1
8078,0
8079,0
8080,0
8081,0
8082,1
8083,0
8084,1
8085,0
8086,0
8087,0
8088,0
8089,1
8090,0
8091,0
8092,0
8093,1
8094,0
8095,0
8096,0
8097,0
8098,1
8099,1
8100,0
8101,0
8102,0
8103,0
8104,0
8105,1
8106,0
8107,0
8108,0
8109,1
8110,1
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,0
8119,0
8120,1
8121,1
8122,1
8123,1
8124,0
8125,1
8126,1
8127,0
8128,1
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,1
8140,1
8141,0
8142,0
8143,0
8144,0
8145,0
8146,0
8147,0
8148,0
8149,0
8150,0
8151,0
8152,1
8153,0
8154,0
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,1
8162,1
8163,1
8164,1
8165,0
8166,0
8167,0
8168,1
8169,0
8170,0
8171,0
8172,0
8173,0
8174,0
8175,0
8176,0
8177,0
8178,0
8179,0
8180,1
8181,1
8182,1
8183,0
8184,0
8185,0
8186,0
8187,1
8188,0
8189,0
8190,0
8191,0
8192,0
8193,1
8194,0
8195,1
8196,1
8197,0
8198,0
8199,1
8200,1
8201,0
8202,0
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,1
8212,1
8213,0
8214,0
8215,0
8216,0
8217,0
8218,0
8219,1
8220,0
8221,0
8222,0
8223,0
8224,0
8225,0
8226,0
8227,0
8228,1
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,1
8238,1
8239,0
8240,1
8241,0
8242,0
8243,0
8244,0
8245,0
8246,1
8247,1
8248,0
8249,0
8250,0
8251,1
8252,0
8253,0
8254,0
8255,1
8256,0
8257,1
8258,0
8259,0
8260,0
8261,0
8262,0
8263,1
8264,0
8265,0
8266,0
8267,0
8268,0
8269,0
8270,0
8271,1
8272,0
8273,1
8274,0
8275,1
8276,0
8277,1
8278,0
8279,1
8280,0
8281,0
8282,1
8283,1
8284,0
8285,0
8286,1
8287,1
8288,1
8289,0
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,0
8297,1
8298,0
8299,0
8300,0
8301,0
8302,1
8303,0
8304,1
8305,0
8306,0
8307,0
8308,1
8309,0
8310,0
8311,0
8312,0
8313,1
8314,0
8315,1
8316,0
8317,0
8318,1
8319,0
8320,0
8321,0
8322,1
8323,1
8324,1
8325,1
8326,0
8327,0
8328,1
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,0
8341,0
8342,1
8343,1
8344,0
8345,0
8346,0
8347,1
8348,0
8349,0
8350,1
8351,0
8352,1
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,1
8365,1
8366,0
8367,0
8368,1
8369,0
8370,1
8371,0
8372,0
8373,0
8374,0
8375,1
8376,0
8377,1
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,1
8385,1
8386,0
8387,1
8388,0
8389,0
8390,0
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,1
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,0
8412,0
8413,0
8414,0
8415,1
8416,0
8417,1
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,1
8429,0
8430,0
8431,0
8432,0
8433,1
8434,0
8435,1
8436,0
8437,0
8438,0
8439,1
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,1
8449,0
8450,0
8451,0
8452,0
8453,0
8454,1
8455,0
8456,1
8457,0
8458,0
8459,0
8460,0
8461,1
8462,0
8463,1
8464,0
8465,0
8466,1
8467,0
8468,0
8469,0
8470,1
8471,1
8472,0
8473,0
8474,1
8475,0
8476,0
8477,0
8478,1
8479,0
8480,0
8481,0
8482,0
8483,1
8484,0
8485,0
8486,0
8487,0
8488,1
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,1
8502,1
8503,0
8504,0
8505,1
8506,0
8507,0
8508,0
8509,0
8510,1
8511,0
8512,1
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,1
8524,0
8525,0
8526,0
8527,0
8528,0
8529,0
8530,0
8531,1
8532,0
8533,0
8534,1
8535,1
8536,1
8537,1
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,1
8545,0
8546,1
8547,0
8548,0
8549,0
8550,1
8551,1
8552,0
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,0
8560,1
8561,0
8562,0
8563,1
8564,1
8565,0
8566,0
8567,1
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,1
8575,0
8576,0
8577,0
8578,0
8579,0
8580,0
8581,0
8582,0
8583,1
8584,0
8585,0
8586,0
8587,0
8588,1
8589,0
8590,0
8591,0
8592,1
8593,0
8594,1
8595,0
8596,0
8597,0
8598,1
8599,1
8600,1
8601,0
8602,0
8603,1
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,1
8623,0
8624,0
8625,0
8626,0
8627,1
8628,0
8629,1
8630,1
8631,0
8632,0
8633,1
8634,0
8635,1
8636,0
8637,1
8638,0
8639,1
8640,1
8641,0
8642,0
8643,1
8644,0
8645,0
8646,1
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,0
8657,0
8658,0
8659,0
8660,1
8661,0
8662,0
8663,0
8664,0
8665,1
8666,0
8667,1
8668,0
8669,1
8670,0
8671,1
8672,0
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,0
8680,1
8681,1
8682,1
8683,0
8684,0
8685,1
8686,1
8687,1
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,0
8695,1
8696,0
8697,0
8698,0
8699,0
8700,0
8701,1
8702,1
8703,0
8704,1
8705,0
8706,0
8707,0
8708,1
8709,1
8710,0
8711,1
8712,0
8713,1
8714,0
8715,1
8716,0
8717,0
8718,1
8719,0
8720,1
8721,1
8722,0
8723,0
8724,1
8725,0
8726,1
8727,1
8728,0
8729,0
8730,0
8731,0
8732,0
8733,0
8734,1
8735,0
8736,1
8737,1
8738,0
8739,1
8740,0
8741,0
8742,1
8743,0
8744,0
8745,0
8746,0
8747,0
8748,0
8749,0
